Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,14.142000,14.162000,14.050000,14.059000,14.059000,0
2003-12-02,14.065000,14.142000,13.982000,14.010000,14.010000,0
2003-12-03,14.011000,14.017000,13.922000,13.953000,13.953000,0
2003-12-04,13.947000,13.966000,13.890000,13.937000,13.937000,0
2003-12-05,13.949000,13.961000,13.847000,13.865000,13.865000,0
2003-12-08,13.850000,13.887000,13.795000,13.838000,13.838000,0
2003-12-09,13.831000,13.845000,13.759000,13.801000,13.801000,0
2003-12-10,13.795000,14.005000,13.770000,13.965000,13.965000,0
2003-12-11,13.966000,13.966000,13.890000,13.910000,13.910000,0
2003-12-12,13.913000,13.926000,13.850000,13.870000,13.870000,0
2003-12-15,13.922000,13.935000,13.837000,13.882000,13.882000,0
2003-12-16,13.881000,13.890000,13.820000,13.850000,13.850000,0
2003-12-17,13.852000,13.888000,13.790000,13.831000,13.831000,0
2003-12-18,13.833000,13.914000,13.790000,13.864000,13.864000,0
2003-12-19,13.864000,13.906000,13.810000,13.876000,13.876000,0
2003-12-22,13.897000,13.900000,13.800000,13.852000,13.852000,0
2003-12-23,13.847000,13.852000,13.678000,13.835000,13.835000,0
2003-12-24,13.831000,13.850000,13.780000,13.814000,13.814000,0
2003-12-25,13.770000,13.831000,13.750000,13.815000,13.815000,0
2003-12-26,13.810000,13.848000,13.740000,13.835000,13.835000,0
2003-12-29,13.822000,13.824000,13.730000,13.791000,13.791000,0
2003-12-30,13.793000,13.801000,13.730000,13.774000,13.774000,0
2003-12-31,13.778000,13.872000,13.730000,13.854000,13.854000,0
2004-01-01,13.835000,13.854000,13.805000,13.824000,13.824000,0
2004-01-02,13.824000,13.841000,13.730000,13.776000,13.776000,0
2004-01-05,13.776000,13.803000,13.657000,13.684000,13.684000,0
2004-01-06,13.686000,13.705000,13.620000,13.689000,13.689000,0
2004-01-07,13.686000,13.706000,13.630000,13.680000,13.680000,0
2004-01-08,13.678000,13.687000,13.661000,13.678000,13.678000,0
2004-01-09,13.680000,13.931000,13.661000,13.723000,13.723000,0
2004-01-12,13.732000,13.752000,13.699000,13.737000,13.737000,0
2004-01-13,13.734000,13.742000,13.670000,13.682000,13.682000,0
2004-01-14,13.686000,13.827000,13.640000,13.684000,13.684000,0
2004-01-15,13.684000,13.714000,13.620000,13.693000,13.693000,0
2004-01-16,13.697000,13.776000,13.618000,13.746000,13.746000,0
2004-01-19,13.736000,13.835000,13.670000,13.805000,13.805000,0
2004-01-20,13.806000,13.883000,13.740000,13.783000,13.783000,0
2004-01-21,13.784000,13.810000,13.723000,13.710000,13.710000,0
2004-01-22,13.757000,13.778000,13.644000,13.668000,13.668000,0
2004-01-23,13.667000,13.755000,13.590000,13.719000,13.719000,0
2004-01-26,13.732000,13.732000,13.610000,13.698000,13.698000,0
2004-01-27,13.697000,13.697000,13.587000,13.609000,13.609000,0
2004-01-28,13.605000,13.691000,13.560000,13.669000,13.669000,0
2004-01-29,13.667000,13.672000,13.580000,13.635000,13.635000,0
2004-01-30,13.626000,13.654000,13.569000,13.611000,13.611000,0
2004-02-02,13.587000,13.600000,13.530000,13.569000,13.569000,0
2004-02-03,13.561000,13.585000,13.510000,13.565000,13.565000,0
2004-02-04,13.563000,13.585000,13.510000,13.563000,13.563000,0
2004-02-05,13.561000,13.630000,13.530000,13.592000,13.592000,0
2004-02-06,13.550000,13.729000,13.550000,13.574000,13.574000,0
2004-02-09,13.594000,13.630000,13.540000,13.622000,13.622000,0
2004-02-10,13.626000,13.630000,13.550000,13.592000,13.592000,0
2004-02-11,13.594000,13.604000,13.510000,13.559000,13.559000,0
2004-02-12,13.560000,13.581000,13.548000,13.557000,13.557000,0
2004-02-13,13.557000,13.589000,13.510000,13.545000,13.545000,0
2004-02-16,13.572000,13.583000,13.520000,13.578000,13.578000,0
2004-02-17,13.576000,13.642000,13.530000,13.589000,13.589000,0
2004-02-18,13.598000,13.770000,13.540000,13.684000,13.684000,0
2004-02-19,13.687000,13.818000,13.660000,13.757000,13.757000,0
2004-02-20,13.759000,14.054000,13.710000,14.021000,14.021000,0
2004-02-23,13.984000,14.068000,13.902000,13.930000,13.930000,0
2004-02-24,13.926000,13.985000,13.893000,13.918000,13.918000,0
2004-02-25,13.914000,14.021000,13.850000,14.011000,14.011000,0
2004-02-26,14.006000,14.102000,13.940000,14.065000,14.065000,0
2004-02-27,14.073000,14.088000,13.980000,14.037000,14.037000,0
2004-03-01,14.017000,14.062000,13.990000,13.950000,13.950000,0
2004-03-02,13.994000,14.184000,13.960000,14.150000,14.150000,0
2004-03-03,14.144000,14.180000,14.090000,14.138000,14.138000,0
2004-03-04,14.136000,14.280000,14.090000,14.276000,14.276000,0
2004-03-05,14.271000,14.416000,14.220000,14.384000,14.384000,0
2004-03-08,14.393000,14.415000,14.265000,14.288000,14.288000,0
2004-03-09,14.240000,14.320000,14.164000,14.310000,14.310000,0
2004-03-10,14.240000,14.320000,14.164000,14.235000,14.235000,0
2004-03-11,14.231000,14.247000,14.140000,14.217000,14.217000,0
2004-03-12,14.221000,14.288000,14.170000,14.198000,14.198000,0
2004-03-15,14.217000,14.251000,14.045000,14.158000,14.158000,0
2004-03-16,14.154000,14.158000,13.941000,13.953000,13.953000,0
2004-03-17,13.953000,13.988000,13.840000,13.895000,13.895000,0
2004-03-18,13.899000,13.906000,13.657000,13.706000,13.706000,0
2004-03-19,13.704000,13.768000,13.650000,13.691000,13.691000,0
2004-03-22,13.719000,13.812000,13.670000,13.699000,13.699000,0
2004-03-23,13.697000,13.721000,13.640000,13.695000,13.695000,0
2004-03-24,13.695000,13.719000,13.580000,13.650000,13.650000,0
2004-03-25,13.652000,13.652000,13.540000,13.609000,13.609000,0
2004-03-26,13.611000,13.631000,13.520000,13.620000,13.620000,0
2004-03-29,13.501000,13.587000,13.490000,13.528000,13.528000,0
2004-03-30,13.526000,13.622000,13.490000,13.578000,13.578000,0
2004-03-31,13.580000,13.591000,13.284000,13.382000,13.382000,0
2004-04-01,13.376000,13.408000,13.287000,13.324000,13.324000,0
2004-04-02,13.326000,13.443000,13.280000,13.434000,13.434000,0
2004-04-05,13.374000,13.534000,13.340000,13.493000,13.493000,0
2004-04-06,13.490000,13.744000,13.410000,13.567000,13.567000,0
2004-04-07,13.567000,13.617000,13.470000,13.499000,13.499000,0
2004-04-08,13.501000,13.654000,13.470000,13.652000,13.652000,0
2004-04-09,13.652000,13.689000,13.550000,13.648000,13.648000,0
2004-04-12,13.644000,13.654000,13.477000,13.506000,13.506000,0
2004-04-13,13.501000,13.723000,13.437000,13.702000,13.702000,0
2004-04-14,13.702000,13.972000,13.680000,13.937000,13.937000,0
2004-04-15,13.931000,13.998000,13.858000,13.875000,13.875000,0
2004-04-16,13.870000,13.963000,13.789000,13.826000,13.826000,0
2004-04-19,13.829000,13.933000,13.770000,13.900000,13.900000,0
2004-04-20,13.870000,13.990000,13.808000,13.972000,13.972000,0
2004-04-21,13.968000,14.071000,13.910000,14.021000,14.021000,0
2004-04-22,14.021000,14.088000,13.950000,14.027000,14.027000,0
2004-04-23,14.031000,14.077000,13.930000,14.006000,14.006000,0
2004-04-26,14.004000,14.017000,13.887000,13.930000,13.930000,0
2004-04-27,13.928000,14.085000,13.880000,14.041000,14.041000,0
2004-04-28,14.043000,14.132000,13.910000,14.106000,14.106000,0
2004-04-29,14.110000,14.231000,13.910000,14.092000,14.092000,0
2004-04-30,14.094000,14.180000,14.070000,14.152000,14.152000,0
2004-05-03,14.154000,14.192000,14.079000,14.128000,14.128000,0
2004-05-04,14.126000,14.178000,14.006000,14.049000,14.049000,0
2004-05-05,14.047000,14.047000,13.885000,13.957000,13.957000,0
2004-05-06,13.955000,14.088000,13.930000,14.071000,14.071000,0
2004-05-07,14.075000,14.418000,14.067000,14.403000,14.403000,0
2004-05-10,14.388000,14.631000,14.380000,14.582000,14.582000,0
2004-05-11,14.584000,14.594000,14.472000,14.480000,14.480000,0
2004-05-12,14.480000,14.545000,14.390000,14.486000,14.486000,0
2004-05-13,14.491000,14.699000,14.430000,14.695000,14.695000,0
2004-05-14,14.693000,14.725000,14.600000,14.622000,14.622000,0
2004-05-17,14.663000,14.695000,14.495000,14.671000,14.671000,0
2004-05-18,14.669000,14.704000,14.537000,14.622000,14.622000,0
2004-05-19,14.624000,14.624000,14.443000,14.497000,14.497000,0
2004-05-20,14.495000,14.607000,14.440000,14.470000,14.470000,0
2004-05-21,14.468000,14.501000,14.330000,14.436000,14.436000,0
2004-05-24,14.424000,14.535000,14.350000,14.518000,14.518000,0
2004-05-25,14.518000,14.535000,14.323000,14.343000,14.343000,0
2004-05-26,14.347000,14.366000,14.273000,14.355000,14.355000,0
2004-05-27,14.353000,14.380000,14.203000,14.249000,14.249000,0
2004-05-28,14.249000,14.249000,14.112000,14.116000,14.116000,0
2004-05-31,14.152000,14.166000,13.992000,14.047000,14.047000,0
2004-06-01,14.053000,14.201000,14.010000,14.164000,14.164000,0
2004-06-02,14.162000,14.225000,14.083000,14.090000,14.090000,0
2004-06-03,14.090000,14.302000,14.070000,14.257000,14.257000,0
2004-06-04,14.259000,14.327000,14.166000,14.273000,14.273000,0
2004-06-07,14.233000,14.235000,14.047000,14.063000,14.063000,0
2004-06-08,14.067000,14.124000,14.020000,14.051000,14.051000,0
2004-06-09,14.053000,14.182000,13.939000,14.164000,14.164000,0
2004-06-10,14.160000,14.180000,14.002000,14.015000,14.015000,0
2004-06-11,14.015000,14.166000,14.011000,14.128000,14.128000,0
2004-06-14,14.144000,14.296000,14.120000,14.235000,14.235000,0
2004-06-15,14.221000,14.280000,14.013000,14.029000,14.029000,0
2004-06-16,14.031000,14.136000,14.010000,14.118000,14.118000,0
2004-06-17,14.120000,14.134000,13.966000,14.059000,14.059000,0
2004-06-18,14.057000,14.079000,13.918000,13.943000,13.943000,0
2004-06-21,13.939000,13.970000,13.877000,13.943000,13.943000,0
2004-06-22,13.935000,14.025000,13.893000,13.998000,13.998000,0
2004-06-23,14.002000,14.002000,13.866000,13.877000,13.877000,0
2004-06-24,13.883000,13.900000,13.721000,13.748000,13.748000,0
2004-06-25,13.746000,13.848000,13.742000,13.806000,13.806000,0
2004-06-28,13.791000,13.887000,13.780000,13.848000,13.848000,0
2004-06-29,13.854000,13.941000,13.820000,13.875000,13.875000,0
2004-06-30,13.877000,14.045000,13.877000,13.961000,13.961000,0
2004-07-01,13.959000,13.959000,13.826000,13.906000,13.906000,0
2004-07-02,13.906000,14.019000,13.854000,13.883000,13.883000,0
2004-07-05,13.883000,14.004000,13.881000,13.976000,13.976000,0
2004-07-06,13.978000,14.067000,13.959000,14.029000,14.029000,0
2004-07-07,14.029000,14.037000,13.870000,13.912000,13.912000,0
2004-07-08,13.924000,13.994000,13.895000,13.957000,13.957000,0
2004-07-09,13.968000,13.970000,13.841000,13.872000,13.872000,0
2004-07-12,13.806000,13.899000,13.791000,13.883000,13.883000,0
2004-07-13,13.889000,14.023000,13.872000,13.902000,13.902000,0
2004-07-14,13.904000,14.031000,13.900000,13.998000,13.998000,0
2004-07-15,13.998000,14.098000,13.976000,14.075000,14.075000,0
2004-07-16,14.071000,14.106000,13.918000,13.961000,13.961000,0
2004-07-19,13.947000,13.951000,13.858000,13.879000,13.879000,0
2004-07-20,13.885000,13.947000,13.860000,13.912000,13.912000,0
2004-07-21,13.910000,14.140000,13.891000,14.090000,14.090000,0
2004-07-22,14.090000,14.092000,14.010000,14.073000,14.073000,0
2004-07-23,14.073000,14.134000,14.057000,14.090000,14.090000,0
2004-07-26,14.122000,14.122000,14.029000,14.088000,14.088000,0
2004-07-27,14.086000,14.255000,14.047000,14.219000,14.219000,0
2004-07-28,14.219000,14.351000,14.211000,14.327000,14.327000,0
2004-07-29,14.327000,14.422000,14.296000,14.374000,14.374000,0
2004-07-30,14.374000,14.388000,14.245000,14.280000,14.280000,0
2004-08-02,14.261000,14.282000,14.178000,14.215000,14.215000,0
2004-08-03,14.213000,14.249000,14.156000,14.188000,14.188000,0
2004-08-04,14.190000,14.323000,14.170000,14.235000,14.235000,0
2004-08-05,14.227000,14.339000,14.209000,14.329000,14.329000,0
2004-08-06,14.327000,14.347000,14.086000,14.180000,14.180000,0
2004-08-09,14.182000,14.221000,14.124000,14.186000,14.186000,0
2004-08-10,14.188000,14.290000,14.156000,14.261000,14.261000,0
2004-08-11,14.261000,14.288000,14.186000,14.205000,14.205000,0
2004-08-12,14.205000,14.261000,14.166000,14.215000,14.215000,0
2004-08-13,14.221000,14.368000,14.168000,14.194000,14.194000,0
2004-08-16,14.172000,14.227000,14.148000,14.154000,14.154000,0
2004-08-17,14.154000,14.182000,14.081000,14.102000,14.102000,0
2004-08-18,14.098000,14.122000,14.013000,14.029000,14.029000,0
2004-08-19,14.031000,14.053000,13.984000,14.019000,14.019000,0
2004-08-20,14.023000,14.069000,13.974000,13.990000,13.990000,0
2004-08-23,14.011000,14.090000,13.978000,14.071000,14.071000,0
2004-08-24,14.071000,14.106000,14.027000,14.069000,14.069000,0
2004-08-25,14.065000,14.162000,14.017000,14.116000,14.116000,0
2004-08-26,14.114000,14.136000,14.019000,14.057000,14.057000,0
2004-08-27,14.057000,14.071000,13.980000,14.063000,14.063000,0
2004-08-30,14.071000,14.156000,14.047000,14.094000,14.094000,0
2004-08-31,14.094000,14.132000,13.943000,13.994000,13.994000,0
2004-09-01,13.998000,14.065000,13.970000,14.021000,14.021000,0
2004-09-02,14.021000,14.055000,14.008400,14.045000,14.045000,0
2004-09-03,14.039700,14.192000,13.991500,14.154000,14.154000,0
2004-09-06,14.176000,14.176000,14.096000,14.125800,14.125800,0
2004-09-07,14.125800,14.132000,14.008000,14.022500,14.022500,0
2004-09-08,14.022500,14.077000,13.986400,14.006000,14.006000,0
2004-09-09,14.004000,14.100000,13.996000,14.030200,14.030200,0
2004-09-10,14.031000,14.141600,14.001800,14.053000,14.053000,0
2004-09-13,14.017000,14.146000,14.011000,14.111700,14.111700,0
2004-09-14,14.111700,14.118700,14.023600,14.048800,14.048800,0
2004-09-15,14.047000,14.152000,14.017000,14.110000,14.110000,0
2004-09-16,14.106000,14.116000,14.035000,14.051300,14.051300,0
2004-09-17,14.053000,14.134300,14.020600,14.069000,14.069000,0
2004-09-20,14.104000,14.120000,14.064500,14.094000,14.094000,0
2004-09-21,14.092300,14.124000,14.049000,14.075000,14.075000,0
2004-09-22,14.075000,14.198000,14.052600,14.182000,14.182000,0
2004-09-23,14.179500,14.219000,14.138800,14.198000,14.198000,0
2004-09-24,14.196000,14.227000,14.148300,14.174000,14.174000,0
2004-09-27,14.183200,14.278000,14.166100,14.253000,14.253000,0
2004-09-28,14.251800,14.323000,14.251000,14.269800,14.269800,0
2004-09-29,14.273000,14.288000,14.186900,14.233000,14.233000,0
2004-09-30,14.237600,14.261000,14.085500,14.116000,14.116000,0
2004-10-01,14.116800,14.180000,14.088000,14.172000,14.172000,0
2004-10-04,14.192000,14.257000,14.170000,14.217000,14.217000,0
2004-10-05,14.215000,14.278000,14.192100,14.243000,14.243000,0
2004-10-06,14.245000,14.294000,14.234800,14.276000,14.276000,0
2004-10-07,14.276000,14.288300,14.233000,14.251000,14.251000,0
2004-10-08,14.255000,14.267000,14.047300,14.081000,14.081000,0
2004-10-11,14.073000,14.083000,14.010100,14.038000,14.038000,0
2004-10-12,14.036800,14.124000,14.033000,14.075000,14.075000,0
2004-10-13,14.075000,14.138000,14.038800,14.083000,14.083000,0
2004-10-14,14.077000,14.098000,14.009600,14.073200,14.073200,0
2004-10-15,14.073000,14.079000,13.970800,14.045000,14.045000,0
2004-10-18,14.023800,14.063000,14.009700,14.037000,14.037000,0
2004-10-19,14.037000,14.047000,13.898400,13.912000,13.912000,0
2004-10-20,13.914000,13.957000,13.883200,13.904000,13.904000,0
2004-10-21,13.906900,13.922000,13.785000,13.793000,13.793000,0
2004-10-22,13.793200,13.835000,13.761000,13.810000,13.810000,0
2004-10-25,13.772000,13.778000,13.652000,13.708000,13.708000,0
2004-10-26,13.708000,13.751000,13.679100,13.712000,13.712000,0
2004-10-27,13.714000,13.765000,13.662100,13.710200,13.710200,0
2004-10-28,null,null,null,null,null,null
2004-10-29,13.712000,13.740000,13.580000,13.589000,13.589000,0
2004-11-01,13.591100,13.703000,13.591100,13.684000,13.684000,0
2004-11-02,13.684000,13.714800,13.621500,13.631300,13.631300,0
2004-11-03,13.631300,13.736000,13.617600,13.638300,13.638300,0
2004-11-04,13.643000,13.686700,13.594100,13.648800,13.648800,0
2004-11-05,13.644000,13.702000,13.561000,13.572000,13.572000,0
2004-11-08,13.583000,13.600500,13.546000,13.587100,13.587100,0
2004-11-09,13.589000,13.618000,13.569200,13.601900,13.601900,0
2004-11-10,13.603200,13.786000,13.596000,13.746500,13.746500,0
2004-11-11,13.746100,13.755000,13.682200,13.714600,13.714600,0
2004-11-12,13.714000,13.726000,13.552000,13.596000,13.596000,0
2004-11-15,13.560800,13.581000,13.527300,13.559000,13.559000,0
2004-11-16,13.558100,13.585300,13.531700,13.557600,13.557600,0
2004-11-17,13.559000,13.569000,13.355000,13.387000,13.387000,0
2004-11-18,13.387000,13.425000,13.333700,13.412000,13.412000,0
2004-11-19,13.414000,13.419000,13.217000,13.243000,13.243000,0
2004-11-22,13.267200,13.300000,13.247900,13.271000,13.271000,0
2004-11-23,13.270100,13.330000,13.230300,13.285800,13.285800,0
2004-11-24,13.289000,13.333800,13.192800,13.229700,13.229700,0
2004-11-25,13.231000,13.252000,13.172500,13.191000,13.191000,0
2004-11-26,13.193100,13.292900,13.145500,13.198000,13.198000,0
2004-11-29,13.215900,13.259000,13.182000,13.246800,13.246800,0
2004-11-30,13.250000,13.287100,13.177000,13.235200,13.235200,0
2004-12-01,13.235000,13.247000,13.184700,13.183800,13.183800,0
2004-12-02,13.184000,13.301200,13.108000,13.263000,13.263000,0
2004-12-03,13.259000,13.323000,13.118000,13.139000,13.139000,0
2004-12-06,13.132000,13.301000,13.129000,13.273500,13.273500,0
2004-12-07,13.277000,13.277000,13.177000,13.236100,13.236100,0
2004-12-08,13.239900,13.503200,13.238000,13.384900,13.384900,0
2004-12-09,13.384900,13.501000,13.359200,13.463400,13.463400,0
2004-12-10,13.463000,13.648100,13.461800,13.508000,13.508000,0
2004-12-13,13.557000,13.557000,13.444000,13.463400,13.463400,0
2004-12-14,13.459500,13.600000,13.458100,13.533700,13.533700,0
2004-12-15,13.528000,13.596000,13.374000,13.410000,13.410000,0
2004-12-16,13.412000,13.496500,13.311700,13.452700,13.452700,0
2004-12-17,13.452700,13.466000,13.380000,13.383000,13.383000,0
2004-12-20,13.392000,13.430000,13.351000,13.385600,13.385600,0
2004-12-21,13.385600,13.450000,13.335000,13.408000,13.408000,0
2004-12-22,13.408000,13.426000,13.353000,13.385000,13.385000,0
2004-12-23,13.383000,13.385000,13.306000,13.306000,13.306000,0
2004-12-24,13.307000,13.335000,13.292100,13.321000,13.321000,0
2004-12-27,13.328000,13.371100,13.196900,13.224000,13.224000,0
2004-12-28,13.222000,13.289000,13.222000,13.271000,13.271000,0
2004-12-29,13.273600,13.400800,13.263000,13.357200,13.357200,0
2004-12-30,13.361100,13.398000,13.228900,13.234800,13.234800,0
2004-12-31,13.234800,13.242000,13.162300,13.191000,13.191000,0
2005-01-03,13.187800,13.299600,13.163000,13.210000,13.210000,0
2005-01-04,13.208000,13.456500,13.166300,13.400700,13.400700,0
2005-01-05,13.398000,13.479000,13.321000,13.344000,13.344000,0
2005-01-06,13.347900,13.488400,13.347900,13.459000,13.459000,0
2005-01-07,13.458500,13.488000,13.338100,13.448000,13.448000,0
2005-01-10,13.434800,13.452000,13.351000,13.365500,13.365500,0
2005-01-11,13.365000,13.378000,13.228200,13.263200,13.263200,0
2005-01-12,13.268000,13.282000,13.108700,13.148000,13.148000,0
2005-01-13,13.144800,13.182400,13.122300,13.149300,13.149300,0
2005-01-14,13.151000,13.231000,13.057000,13.084000,13.084000,0
2005-01-17,13.089000,13.120000,13.045000,13.115000,13.115000,0
2005-01-18,13.113000,13.205000,13.098000,13.116000,13.116000,0
2005-01-19,13.113000,13.203000,13.084000,13.196000,13.196000,0
2005-01-20,13.196000,13.280000,13.146000,13.254000,13.254000,0
2005-01-21,13.256000,13.324000,13.149000,13.161000,13.161000,0
2005-01-24,13.186000,13.208000,13.142000,13.156000,13.156000,0
2005-01-25,13.156000,13.374000,13.154000,13.344000,13.344000,0
2005-01-26,13.339000,13.339000,13.175000,13.219000,13.219000,0
2005-01-27,13.217000,13.271000,13.132000,13.191000,13.191000,0
2005-01-28,13.191000,13.294000,13.173000,13.173000,13.173000,0
2005-01-31,13.284000,13.305000,13.250000,13.286000,13.286000,0
2005-02-01,13.284000,13.340000,13.271000,13.289000,13.289000,0
2005-02-02,13.289000,13.344000,13.250000,13.294000,13.294000,0
2005-02-03,13.293000,13.423000,13.291000,13.394000,13.394000,0
2005-02-04,13.396000,13.414000,13.273000,13.340000,13.340000,0
2005-02-07,13.374000,13.464000,13.340000,13.441000,13.441000,0
2005-02-08,13.443000,13.581000,13.432000,13.554000,13.554000,0
2005-02-09,13.552000,13.585000,13.503000,13.537000,13.537000,0
2005-02-10,13.541000,13.699000,13.508000,13.570000,13.570000,0
2005-02-11,13.572000,13.576000,13.526000,13.559000,13.559000,0
2005-02-14,13.515000,13.515000,13.419000,13.479000,13.479000,0
2005-02-15,13.477000,13.508000,13.371000,13.407000,13.407000,0
2005-02-16,13.407000,13.550000,13.407000,13.528000,13.528000,0
2005-02-17,13.526000,13.563000,13.486000,13.526000,13.526000,0
2005-02-18,13.528000,13.574000,13.488000,13.543000,13.543000,0
2005-02-21,13.546000,13.563000,13.514000,13.517000,13.517000,0
2005-02-22,13.519000,13.537000,13.314000,13.367000,13.367000,0
2005-02-23,13.364000,13.470000,13.353000,13.466000,13.466000,0
2005-02-24,13.470000,13.535000,13.408000,13.528000,13.528000,0
2005-02-25,13.519000,13.524000,13.468000,13.492000,13.492000,0
2005-02-28,13.441000,13.444000,13.351000,13.407000,13.407000,0
2005-03-01,13.407000,13.434000,13.355000,13.396000,13.396000,0
2005-03-02,13.396000,13.477000,13.387000,13.435000,13.435000,0
2005-03-03,13.434000,13.508000,13.428000,13.503000,13.503000,0
2005-03-04,13.503000,13.534000,13.380000,13.437000,13.437000,0
2005-03-07,13.412000,13.510000,13.401000,13.475000,13.475000,0
2005-03-08,13.475000,13.483000,13.376000,13.407000,13.407000,0
2005-03-09,13.410000,13.430000,13.289000,13.337000,13.337000,0
2005-03-10,13.335000,13.369000,13.296000,13.328000,13.328000,0
2005-03-11,13.326000,13.371000,13.301000,13.348000,13.348000,0
2005-03-14,13.310000,13.484000,13.308000,13.459000,13.459000,0
2005-03-15,13.454000,13.459000,13.355000,13.403000,13.403000,0
2005-03-16,13.403000,13.421000,13.319000,13.362000,13.362000,0
2005-03-17,13.362000,13.446000,13.349000,13.403000,13.403000,0
2005-03-18,13.405000,13.468000,13.405000,13.430000,13.430000,0
2005-03-21,13.421000,13.524000,13.419000,13.490000,13.490000,0
2005-03-22,13.490000,13.548000,13.446000,13.537000,13.537000,0
2005-03-23,13.541000,13.611000,13.497000,13.581000,13.581000,0
2005-03-24,13.580000,13.663000,13.580000,13.641000,13.641000,0
2005-03-25,13.646000,13.657000,13.626000,13.637000,13.637000,0
2005-03-28,13.641000,13.763000,13.635000,13.751000,13.751000,0
2005-03-29,13.751000,13.799000,13.710000,13.763000,13.763000,0
2005-03-30,13.763000,13.806000,13.734000,13.787000,13.787000,0
2005-03-31,13.787000,13.791000,13.674000,13.740000,13.740000,0
2005-04-01,13.740000,13.818000,13.697000,13.808000,13.808000,0
2005-04-04,13.805000,13.897000,13.795000,13.885000,13.885000,0
2005-04-05,13.885000,13.955000,13.856000,13.883000,13.883000,0
2005-04-06,13.883000,13.947000,13.831000,13.939000,13.939000,0
2005-04-07,13.937000,13.949000,13.860000,13.928000,13.928000,0
2005-04-08,13.926000,13.957000,13.866000,13.868000,13.868000,0
2005-04-11,13.895000,13.914000,13.801000,13.816000,13.816000,0
2005-04-12,13.814000,13.906000,13.785000,13.822000,13.822000,0
2005-04-13,13.824000,13.827000,13.738000,13.761000,13.761000,0
2005-04-14,13.757000,13.899000,13.753000,13.887000,13.887000,0
2005-04-15,13.887000,13.916000,13.780000,13.816000,13.816000,0
2005-04-18,13.806000,13.852000,13.753000,13.774000,13.774000,0
2005-04-19,13.776000,13.784000,13.683300,13.704000,13.704000,0
